00,b2,20,7f,fe,ff,fe
00,b2,22,88,8,ff,bd
00,b2,24,90,9,fe,fb
00,b2,26,97,fa,fd,b9
00,b2,28,9f,d3,fb,f8
00,b2,2a,a7,8c,f9,ba
00,b2,2c,af,1d,f7,0
00,b2,2e,b6,7e,f3,cf
00,b2,30,bd,a8,f0,28
00,b2,32,c4,94,ec,11
00,b2,34,cb,3a,e7,8c
00,b2,36,d1,95,e2,9e
00,b2,38,d7,9d,dd,4d
00,b2,3a,dd,4d,d7,9d
00,b2,3c,e2,9e,d1,95
00,b2,3e,e7,8c,cb,3a
00,b2,40,ec,11,c4,94
00,b2,42,f0,28,bd,a8
00,b2,44,f3,cf,b6,7e
00,b2,46,f7,0,af,1d
00,b2,48,f9,ba,a7,8c
00,b2,4a,fb,f8,9f,d3
00,b2,4c,fd,b9,97,fa
00,b2,4e,fe,fb,90,9
00,b2,50,ff,bd,88,8
00,b2,52,ff,fe,7f,ff
00,b2,54,ff,bd,77,f5
00,b2,56,fe,fb,6f,f4
00,b2,58,fd,b9,68,3
00,b2,5a,fb,f8,60,2a
00,b2,5c,f9,ba,58,71
00,b2,5e,f7,0,50,e0
00,b2,60,f3,cf,49,7f
00,b2,62,f0,28,42,55
00,b2,64,ec,11,3b,69
00,b2,66,e7,8c,34,c3
00,b2,68,e2,9e,2e,68
00,b2,6a,dd,4d,28,60
00,b2,6c,d7,9d,22,b0
00,b2,6e,d1,95,1d,5f
00,b2,70,cb,3a,18,71
00,b2,72,c4,94,13,ec
00,b2,74,bd,a8,f,d5
00,b2,76,b6,7e,c,2e
00,b2,78,af,1d,8,fd
00,b2,7a,a7,8c,6,43
00,b2,7c,9f,d3,4,5
00,b2,7e,97,fa,2,44
00,b2,80,90,9,1,2
00,b2,82,88,8,0,40
00,b2,84,7f,ff,0,0
00,b2,86,77,f5,0,40
00,b2,88,6f,f4,1,2
00,b2,8a,68,3,2,44
00,b2,8c,60,2a,4,5
00,b2,8e,58,71,6,43
00,b2,90,50,e0,8,fd
00,b2,92,49,7f,c,2e
00,b2,94,42,55,f,d5
00,b2,96,3b,69,13,ec
00,b2,98,34,c3,18,71
00,b2,9a,2e,68,1d,5f
00,b2,9c,28,60,22,b0
00,b2,9e,22,b0,28,60
00,b2,a0,1d,5f,2e,68
00,b2,a2,18,71,34,c3
00,b2,a4,13,ec,3b,69
00,b2,a6,f,d5,42,55
00,b2,a8,c,2e,49,7f
00,b2,aa,8,fd,50,e0
00,b2,ac,6,43,58,71
00,b2,ae,4,5,60,2a
00,b2,b0,2,44,68,3
00,b2,b2,1,2,6f,f4
00,b2,b4,0,40,77,f5
00,b2,b6,0,0,7f,ff
00,b2,b8,0,40,88,8
00,b2,ba,1,2,90,9
00,b2,bc,2,44,97,fa
00,b2,be,4,5,9f,d3
00,b2,c0,6,43,a7,8c
00,b2,c2,8,fd,af,1d
00,b2,c4,c,2e,b6,7e
00,b2,c6,f,d5,bd,a8
00,b2,c8,13,ec,c4,94
00,b2,ca,18,71,cb,3a
00,b2,cc,1d,5f,d1,95
00,b2,ce,22,b0,d7,9d
00,b2,d0,28,60,dd,4d
00,b2,d2,2e,68,e2,9e
00,b2,d4,34,c3,e7,8c
00,b2,d6,3b,69,ec,11
00,b2,d8,42,55,f0,28
00,b2,da,49,7f,f3,cf
00,b2,dc,50,e0,f7,0
00,b2,de,58,71,f9,ba
00,b2,e0,60,2a,fb,f8
00,b2,e2,68,3,fd,b9
00,b2,e4,6f,f4,fe,fb
00,b2,e6,77,f5,ff,bd
00,b2,e8,7f,ff,ff,fe
00,b2,ea,88,8,ff,bd
00,b2,ec,90,9,fe,fb
00,b2,ee,97,fa,fd,b9
00,b2,f0,9f,d3,fb,f8
00,b2,f2,a7,8c,f9,ba
00,b2,f4,af,1d,f7,0
00,b2,f6,b6,7e,f3,cf
00,b2,f8,bd,a8,f0,28
00,b2,fa,c4,94,ec,11
00,b2,fc,cb,3a,e7,8c
00,b2,fe,d1,95,e2,9e
00,b3,0,d7,9d,dd,4d
00,b3,2,dd,4d,d7,9d
00,b3,4,e2,9e,d1,95
00,b3,6,e7,8c,cb,3a
00,b3,8,ec,11,c4,94
00,b3,a,f0,28,bd,a8
00,b3,c,f3,cf,b6,7e
00,b3,e,f7,0,af,1d
00,b3,10,f9,ba,a7,8c
00,b3,12,fb,f8,9f,d3
00,b3,14,fd,b9,97,fa
00,b3,16,fe,fb,90,9
00,b3,18,ff,bd,88,8
00,b3,1a,ff,fe,7f,ff
00,b3,1c,ff,bd,77,f5
00,b3,1e,fe,fb,6f,f4
00,b3,20,fd,b9,68,3
00,b3,22,fb,f8,60,2a
00,b3,24,f9,ba,58,71
00,b3,26,f7,0,50,e0
00,b3,28,f3,cf,49,7f
00,b3,2a,f0,28,42,55
00,b3,2c,ec,11,3b,69
00,b3,2e,e7,8c,34,c3
00,b3,30,e2,9e,2e,68
00,b3,32,dd,4d,28,60
00,b3,34,d7,9d,22,b0
