00,38,40,7f,fe,ff,fe
00,38,42,88,8,ff,bd
00,38,44,90,9,fe,fb
00,38,46,97,fa,fd,b9
00,38,48,9f,d3,fb,f8
00,38,4a,a7,8c,f9,ba
00,38,4c,af,1d,f7,0
00,38,4e,b6,7e,f3,cf
00,38,50,bd,a8,f0,28
00,38,52,c4,94,ec,11
00,38,54,cb,3a,e7,8c
00,38,56,d1,95,e2,9e
00,38,58,d7,9d,dd,4d
00,38,5a,dd,4d,d7,9d
00,38,5c,e2,9e,d1,95
00,38,5e,e7,8c,cb,3a
00,38,60,ec,11,c4,94
00,38,62,f0,28,bd,a8
00,38,64,f3,cf,b6,7e
00,38,66,f7,0,af,1d
00,38,68,f9,ba,a7,8c
00,38,6a,fb,f8,9f,d3
00,38,6c,fd,b9,97,fa
00,38,6e,fe,fb,90,9
00,38,70,ff,bd,88,8
00,38,72,ff,fe,7f,ff
00,38,74,ff,bd,77,f5
00,38,76,fe,fb,6f,f4
00,38,78,fd,b9,68,3
00,38,7a,fb,f8,60,2a
00,38,7c,f9,ba,58,71
00,38,7e,f7,0,50,e0
00,38,80,f3,cf,49,7f
00,38,82,f0,28,42,55
00,38,84,ec,11,3b,69
00,38,86,e7,8c,34,c3
00,38,88,e2,9e,2e,68
00,38,8a,dd,4d,28,60
00,38,8c,d7,9d,22,b0
00,38,8e,d1,95,1d,5f
00,38,90,cb,3a,18,71
00,38,92,c4,94,13,ec
00,38,94,bd,a8,f,d5
00,38,96,b6,7e,c,2e
00,38,98,af,1d,8,fd
00,38,9a,a7,8c,6,43
00,38,9c,9f,d3,4,5
00,38,9e,97,fa,2,44
00,38,a0,90,9,1,2
00,38,a2,88,8,0,40
00,38,a4,7f,fe,0,0
00,38,a6,77,f5,0,40
00,38,a8,6f,f4,1,2
00,38,aa,68,3,2,44
00,38,ac,60,2a,4,5
00,38,ae,58,71,6,43
00,38,b0,50,e0,8,fd
00,38,b2,49,7f,c,2e
00,38,b4,42,55,f,d5
00,38,b6,3b,69,13,ec
00,38,b8,34,c3,18,71
00,38,ba,2e,68,1d,5f
00,38,bc,28,60,22,b0
00,38,be,22,b0,28,60
00,38,c0,1d,5f,2e,68
00,38,c2,18,71,34,c3
00,38,c4,13,ec,3b,69
00,38,c6,f,d5,42,55
00,38,c8,c,2e,49,7f
00,38,ca,8,fd,50,e0
00,38,cc,6,43,58,71
00,38,ce,4,5,60,2a
00,38,d0,2,44,68,3
00,38,d2,1,2,6f,f4
00,38,d4,0,40,77,f5
00,38,d6,0,0,7f,ff
00,38,d8,0,40,88,8
00,38,da,1,2,90,9
00,38,dc,2,44,97,fa
00,38,de,4,5,9f,d3
00,38,e0,6,43,a7,8c
00,38,e2,8,fd,af,1d
00,38,e4,c,2e,b6,7e
00,38,e6,f,d5,bd,a8
00,38,e8,13,ec,c4,94
00,38,ea,18,71,cb,3a
00,38,ec,1d,5f,d1,95
00,38,ee,22,b0,d7,9d
00,38,f0,28,60,dd,4d
00,38,f2,2e,68,e2,9e
00,38,f4,34,c3,e7,8c
00,38,f6,3b,69,ec,11
00,38,f8,42,55,f0,28
00,38,fa,49,7f,f3,cf
00,38,fc,50,e0,f7,0
00,38,fe,58,71,f9,ba
00,39,0,60,2a,fb,f8
00,39,2,68,3,fd,b9
00,39,4,6f,f4,fe,fb
00,39,6,77,f5,ff,bd
00,39,8,7f,fe,ff,fe
00,39,a,88,8,ff,bd
00,39,c,90,9,fe,fb
00,39,e,97,fa,fd,b9
00,39,10,9f,d3,fb,f8
00,39,12,a7,8c,f9,ba
00,39,14,af,1d,f7,0
00,39,16,b6,7e,f3,cf
00,39,18,bd,a8,f0,28
00,39,1a,c4,94,ec,11
00,39,1c,cb,3a,e7,8c
00,39,1e,d1,95,e2,9e
