00,2e,e0,7f,fe,ff,fe
00,2e,e2,88,8,ff,bd
00,2e,e4,90,9,fe,fb
00,2e,e6,97,fa,fd,b9
00,2e,e8,9f,d3,fb,f8
00,2e,ea,a7,8c,f9,ba
00,2e,ec,af,1d,f7,0
00,2e,ee,b6,7e,f3,cf
00,2e,f0,bd,a8,f0,28
00,2e,f2,c4,94,ec,11
00,2e,f4,cb,3a,e7,8c
00,2e,f6,d1,95,e2,9e
00,2e,f8,d7,9d,dd,4d
00,2e,fa,dd,4d,d7,9d
00,2e,fc,e2,9e,d1,95
00,2e,fe,e7,8c,cb,3a
00,2f,0,ec,11,c4,94
00,2f,2,f0,28,bd,a8
00,2f,4,f3,cf,b6,7e
00,2f,6,f7,0,af,1d
00,2f,8,f9,ba,a7,8c
00,2f,a,fb,f8,9f,d3
00,2f,c,fd,b9,97,fa
00,2f,e,fe,fb,90,9
00,2f,10,ff,bd,88,8
00,2f,12,ff,fe,7f,ff
00,2f,14,ff,bd,77,f5
00,2f,16,fe,fb,6f,f4
00,2f,18,fd,b9,68,3
00,2f,1a,fb,f8,60,2a
00,2f,1c,f9,ba,58,71
00,2f,1e,f7,0,50,e0
00,2f,20,f3,cf,49,7f
00,2f,22,f0,28,42,55
00,2f,24,ec,11,3b,69
00,2f,26,e7,8c,34,c3
00,2f,28,e2,9e,2e,68
00,2f,2a,dd,4d,28,60
00,2f,2c,d7,9d,22,b0
00,2f,2e,d1,95,1d,5f
00,2f,30,cb,3a,18,71
00,2f,32,c4,94,13,ec
00,2f,34,bd,a8,f,d5
00,2f,36,b6,7e,c,2e
00,2f,38,af,1d,8,fd
00,2f,3a,a7,8c,6,43
00,2f,3c,9f,d3,4,5
00,2f,3e,97,fa,2,44
00,2f,40,90,9,1,2
00,2f,42,88,8,0,40
00,2f,44,7f,fe,0,0
00,2f,46,77,f5,0,40
00,2f,48,6f,f4,1,2
00,2f,4a,68,3,2,44
00,2f,4c,60,2a,4,5
00,2f,4e,58,71,6,43
00,2f,50,50,e0,8,fd
00,2f,52,49,7f,c,2e
00,2f,54,42,55,f,d5
00,2f,56,3b,69,13,ec
00,2f,58,34,c3,18,71
00,2f,5a,2e,68,1d,5f
00,2f,5c,28,60,22,b0
00,2f,5e,22,b0,28,60
00,2f,60,1d,5f,2e,68
00,2f,62,18,71,34,c3
00,2f,64,13,ec,3b,69
00,2f,66,f,d5,42,55
00,2f,68,c,2e,49,7f
00,2f,6a,8,fd,50,e0
00,2f,6c,6,43,58,71
00,2f,6e,4,5,60,2a
00,2f,70,2,44,68,3
00,2f,72,1,2,6f,f4
00,2f,74,0,40,77,f5
00,2f,76,0,0,7f,fe
00,2f,78,0,40,88,8
00,2f,7a,1,2,90,9
00,2f,7c,2,44,97,fa
00,2f,7e,4,5,9f,d3
00,2f,80,6,43,a7,8c
00,2f,82,8,fd,af,1d
00,2f,84,c,2e,b6,7e
00,2f,86,f,d5,bd,a8
00,2f,88,13,ec,c4,94
00,2f,8a,18,71,cb,3a
00,2f,8c,1d,5f,d1,95
00,2f,8e,22,b0,d7,9d
00,2f,90,28,60,dd,4d
00,2f,92,2e,68,e2,9e
00,2f,94,34,c3,e7,8c
00,2f,96,3b,69,ec,11
00,2f,98,42,55,f0,28
00,2f,9a,49,7f,f3,cf
00,2f,9c,50,e0,f7,0
00,2f,9e,58,71,f9,ba
00,2f,a0,60,2a,fb,f8
00,2f,a2,68,3,fd,b9
00,2f,a4,6f,f4,fe,fb
00,2f,a6,77,f5,ff,bd
00,2f,a8,7f,fe,ff,fe
00,2f,aa,88,8,ff,bd
00,2f,ac,90,9,fe,fb
00,2f,ae,97,fa,fd,b9
00,2f,b0,9f,d3,fb,f8
00,2f,b2,a7,8c,f9,ba
00,2f,b4,af,1d,f7,0
00,2f,b6,b6,7e,f3,cf
00,2f,b8,bd,a8,f0,28
00,2f,ba,c4,94,ec,11
00,2f,bc,cb,3a,e7,8c
00,2f,be,d1,95,e2,9e
00,2f,c0,d7,9d,dd,4d
00,2f,c2,dd,4d,d7,9d
00,2f,c4,e2,9e,d1,95
00,2f,c6,e7,8c,cb,3a
00,2f,c8,ec,11,c4,94
00,2f,ca,f0,28,bd,a8
00,2f,cc,f3,cf,b6,7e
00,2f,ce,f7,0,af,1d
00,2f,d0,f9,ba,a7,8c
00,2f,d2,fb,f8,9f,d3
00,2f,d4,fd,b9,97,fa
00,2f,d6,fe,fb,90,9
00,2f,d8,ff,bd,88,8
00,2f,da,ff,fe,7f,ff
00,2f,dc,ff,bd,77,f5
00,2f,de,fe,fb,6f,f4
00,2f,e0,fd,b9,68,3
00,2f,e2,fb,f8,60,2a
00,2f,e4,f9,ba,58,71
00,2f,e6,f7,0,50,e0
00,2f,e8,f3,cf,49,7f
00,2f,ea,f0,28,42,55
00,2f,ec,ec,11,3b,69
00,2f,ee,e7,8c,34,c3
00,2f,f0,e2,9e,2e,68
00,2f,f2,dd,4d,28,60
00,2f,f4,d7,9d,22,b0
00,2f,f6,d1,95,1d,5f
00,2f,f8,cb,3a,18,71
00,2f,fa,c4,94,13,ec
00,2f,fc,bd,a8,f,d5
00,2f,fe,b6,7e,c,2e
00,30,0,af,1d,8,fd
00,30,2,a7,8c,6,43
00,30,4,9f,d3,4,5
00,30,6,97,fa,2,44
00,30,8,90,9,1,2
00,30,a,88,8,0,40
00,30,c,7f,ff,0,0
00,30,e,77,f5,0,40
00,30,10,6f,f4,1,2
00,30,12,68,3,2,44
00,30,14,60,2a,4,5
00,30,16,58,71,6,43
00,30,18,50,e0,8,fd
00,30,1a,49,7f,c,2e
00,30,1c,42,55,f,d5
00,30,1e,3b,69,13,ec
00,30,20,34,c3,18,71
00,30,22,2e,68,1d,5f
00,30,24,28,60,22,b0
00,30,26,22,b0,28,60
00,30,28,1d,5f,2e,68
00,30,2a,18,71,34,c3
00,30,2c,13,ec,3b,69
00,30,2e,f,d5,42,55
00,30,30,c,2e,49,7f
00,30,32,8,fd,50,e0
00,30,34,6,43,58,71
00,30,36,4,5,60,2a
00,30,38,2,44,68,3
00,30,3a,1,2,6f,f4
00,30,3c,0,40,77,f5
00,30,3e,0,0,7f,ff
00,30,40,0,40,88,8
00,30,42,1,2,90,9
00,30,44,2,44,97,fa
00,30,46,4,5,9f,d3
00,30,48,6,43,a7,8c
00,30,4a,8,fd,af,1d
00,30,4c,c,2e,b6,7e
00,30,4e,f,d5,bd,a8
00,30,50,13,ec,c4,94
00,30,52,18,71,cb,3a
00,30,54,1d,5f,d1,95
00,30,56,22,b0,d7,9d
00,30,58,28,60,dd,4d
00,30,5a,2e,68,e2,9e
00,30,5c,34,c3,e7,8c
00,30,5e,3b,69,ec,11
00,30,60,42,55,f0,28
00,30,62,49,7f,f3,cf
00,30,64,50,e0,f7,0
00,30,66,58,71,f9,ba
00,30,68,60,2a,fb,f8
00,30,6a,68,3,fd,b9
00,30,6c,6f,f4,fe,fb
00,30,6e,77,f5,ff,bd
00,30,70,7f,fe,ff,fe
00,30,72,88,8,ff,bd
00,30,74,90,9,fe,fb
00,30,76,97,fa,fd,b9
00,30,78,9f,d3,fb,f8
00,30,7a,a7,8c,f9,ba
00,30,7c,af,1d,f7,0
00,30,7e,b6,7e,f3,cf
00,30,80,bd,a8,f0,28
00,30,82,c4,94,ec,11
00,30,84,cb,3a,e7,8c
00,30,86,d1,95,e2,9e
00,30,88,d7,9d,dd,4d
00,30,8a,dd,4d,d7,9d
00,30,8c,e2,9e,d1,95
00,30,8e,e7,8c,cb,3a
00,30,90,ec,11,c4,94
00,30,92,f0,28,bd,a8
00,30,94,f3,cf,b6,7e
00,30,96,f7,0,af,1d
00,30,98,f9,ba,a7,8c
00,30,9a,fb,f8,9f,d3
00,30,9c,fd,b9,97,fa
00,30,9e,fe,fb,90,9
00,30,a0,ff,bd,88,8
00,30,a2,ff,fe,7f,ff
00,30,a4,ff,bd,77,f5
00,30,a6,fe,fb,6f,f4
00,30,a8,fd,b9,68,3
00,30,aa,fb,f8,60,2a
00,30,ac,f9,ba,58,71
00,30,ae,f7,0,50,e0
00,30,b0,f3,cf,49,7f
00,30,b2,f0,28,42,55
00,30,b4,ec,11,3b,69
00,30,b6,e7,8c,34,c3
00,30,b8,e2,9e,2e,68
00,30,ba,dd,4d,28,60
00,30,bc,d7,9d,22,b0
00,30,be,d1,95,1d,5f
00,30,c0,cb,3a,18,71
00,30,c2,c4,94,13,ec
00,30,c4,bd,a8,f,d5
00,30,c6,b6,7e,c,2e
00,30,c8,af,1d,8,fd
00,30,ca,a7,8c,6,43
00,30,cc,9f,d3,4,5
00,30,ce,97,fa,2,44
00,30,d0,90,9,1,2
00,30,d2,88,8,0,40
00,30,d4,7f,ff,0,0
00,30,d6,77,f5,0,40
00,30,d8,6f,f4,1,2
00,30,da,68,3,2,44
00,30,dc,60,2a,4,5
00,30,de,58,71,6,43
00,30,e0,50,e0,8,fd
00,30,e2,49,7f,c,2e
00,30,e4,42,55,f,d5
00,30,e6,3b,69,13,ec
00,30,e8,34,c3,18,71
00,30,ea,2e,68,1d,5f
00,30,ec,28,60,22,b0
00,30,ee,22,b0,28,60
00,30,f0,1d,5f,2e,68
00,30,f2,18,71,34,c3
00,30,f4,13,ec,3b,69
00,30,f6,f,d5,42,55
00,30,f8,c,2e,49,7f
00,30,fa,8,fd,50,e0
00,30,fc,6,43,58,71
00,30,fe,4,5,60,2a
00,31,0,2,44,68,3
00,31,2,1,2,6f,f4
00,31,4,0,40,77,f5
00,31,6,0,0,7f,ff
00,31,8,0,40,88,8
00,31,a,1,2,90,9
00,31,c,2,44,97,fa
00,31,e,4,5,9f,d3
00,31,10,6,43,a7,8c
00,31,12,8,fd,af,1d
00,31,14,c,2e,b6,7e
00,31,16,f,d5,bd,a8
00,31,18,13,ec,c4,94
00,31,1a,18,71,cb,3a
00,31,1c,1d,5f,d1,95
00,31,1e,22,b0,d7,9d
00,31,20,28,60,dd,4d
00,31,22,2e,68,e2,9e
00,31,24,34,c3,e7,8c
00,31,26,3b,69,ec,11
00,31,28,42,55,f0,28
00,31,2a,49,7f,f3,cf
00,31,2c,50,e0,f7,0
00,31,2e,58,71,f9,ba
00,31,30,60,2a,fb,f8
00,31,32,68,3,fd,b9
00,31,34,6f,f4,fe,fb
00,31,36,77,f5,ff,bd
00,31,38,7f,ff,ff,fe
00,31,3a,88,8,ff,bd
00,31,3c,90,9,fe,fb
00,31,3e,97,fa,fd,b9
00,31,40,9f,d3,fb,f8
00,31,42,a7,8c,f9,ba
00,31,44,af,1d,f7,0
00,31,46,b6,7e,f3,cf
00,31,48,bd,a8,f0,28
00,31,4a,c4,94,ec,11
00,31,4c,cb,3a,e7,8c
00,31,4e,d1,95,e2,9e
00,31,50,d7,9d,dd,4d
00,31,52,dd,4d,d7,9d
00,31,54,e2,9e,d1,95
00,31,56,e7,8c,cb,3a
00,31,58,ec,11,c4,94
00,31,5a,f0,28,bd,a8
00,31,5c,f3,cf,b6,7e
00,31,5e,f7,0,af,1d
00,31,60,f9,ba,a7,8c
00,31,62,fb,f8,9f,d3
00,31,64,fd,b9,97,fa
00,31,66,fe,fb,90,9
00,31,68,ff,bd,88,8
00,31,6a,ff,fe,7f,fe
00,31,6c,ff,bd,77,f5
00,31,6e,fe,fb,6f,f4
00,31,70,fd,b9,68,3
00,31,72,fb,f8,60,2a
00,31,74,f9,ba,58,71
00,31,76,f7,0,50,e0
00,31,78,f3,cf,49,7f
00,31,7a,f0,28,42,55
