00,4b,0,7f,fe,ff,fe
00,4b,2,88,8,ff,bd
00,4b,4,90,9,fe,fb
00,4b,6,97,fa,fd,b9
00,4b,8,9f,d3,fb,f8
00,4b,a,a7,8c,f9,ba
00,4b,c,af,1d,f7,0
00,4b,e,b6,7e,f3,cf
00,4b,10,bd,a8,f0,28
00,4b,12,c4,94,ec,11
00,4b,14,cb,3a,e7,8c
00,4b,16,d1,95,e2,9e
00,4b,18,d7,9d,dd,4d
00,4b,1a,dd,4d,d7,9d
00,4b,1c,e2,9e,d1,95
00,4b,1e,e7,8c,cb,3a
00,4b,20,ec,11,c4,94
00,4b,22,f0,28,bd,a8
00,4b,24,f3,cf,b6,7e
00,4b,26,f7,0,af,1d
00,4b,28,f9,ba,a7,8c
00,4b,2a,fb,f8,9f,d3
00,4b,2c,fd,b9,97,fa
00,4b,2e,fe,fb,90,9
00,4b,30,ff,bd,88,8
00,4b,32,ff,fe,7f,ff
00,4b,34,ff,bd,77,f5
00,4b,36,fe,fb,6f,f4
00,4b,38,fd,b9,68,3
00,4b,3a,fb,f8,60,2a
00,4b,3c,f9,ba,58,71
00,4b,3e,f7,0,50,e0
00,4b,40,f3,cf,49,7f
00,4b,42,f0,28,42,55
00,4b,44,ec,11,3b,69
00,4b,46,e7,8c,34,c3
00,4b,48,e2,9e,2e,68
00,4b,4a,dd,4d,28,60
00,4b,4c,d7,9d,22,b0
00,4b,4e,d1,95,1d,5f
00,4b,50,cb,3a,18,71
00,4b,52,c4,94,13,ec
00,4b,54,bd,a8,f,d5
00,4b,56,b6,7e,c,2e
00,4b,58,af,1d,8,fd
00,4b,5a,a7,8c,6,43
00,4b,5c,9f,d3,4,5
00,4b,5e,97,fa,2,44
00,4b,60,90,9,1,2
00,4b,62,88,8,0,40
00,4b,64,7f,ff,0,0
00,4b,66,77,f5,0,40
00,4b,68,6f,f4,1,2
00,4b,6a,68,3,2,44
00,4b,6c,60,2a,4,5
00,4b,6e,58,71,6,43
00,4b,70,50,e0,8,fd
00,4b,72,49,7f,c,2e
00,4b,74,42,55,f,d5
00,4b,76,3b,69,13,ec
00,4b,78,34,c3,18,71
00,4b,7a,2e,68,1d,5f
00,4b,7c,28,60,22,b0
00,4b,7e,22,b0,28,60
00,4b,80,1d,5f,2e,68
00,4b,82,18,71,34,c3
00,4b,84,13,ec,3b,69
00,4b,86,f,d5,42,55
00,4b,88,c,2e,49,7f
00,4b,8a,8,fd,50,e0
00,4b,8c,6,43,58,71
00,4b,8e,4,5,60,2a
00,4b,90,2,44,68,3
00,4b,92,1,2,6f,f4
00,4b,94,0,40,77,f5
00,4b,96,0,0,7f,ff
00,4b,98,0,40,88,8
00,4b,9a,1,2,90,9
00,4b,9c,2,44,97,fa
00,4b,9e,4,5,9f,d3
00,4b,a0,6,43,a7,8c
00,4b,a2,8,fd,af,1d
00,4b,a4,c,2e,b6,7e
00,4b,a6,f,d5,bd,a8
00,4b,a8,13,ec,c4,94
00,4b,aa,18,71,cb,3a
00,4b,ac,1d,5f,d1,95
00,4b,ae,22,b0,d7,9d
00,4b,b0,28,60,dd,4d
00,4b,b2,2e,68,e2,9e
00,4b,b4,34,c3,e7,8c
00,4b,b6,3b,69,ec,11
00,4b,b8,42,55,f0,28
00,4b,ba,49,7f,f3,cf
00,4b,bc,50,e0,f7,0
00,4b,be,58,71,f9,ba
00,4b,c0,60,2a,fb,f8
00,4b,c2,68,3,fd,b9
00,4b,c4,6f,f4,fe,fb
00,4b,c6,77,f5,ff,bd
00,4b,c8,7f,fe,ff,fe
00,4b,ca,88,8,ff,bd
00,4b,cc,90,9,fe,fb
00,4b,ce,97,fa,fd,b9
00,4b,d0,9f,d3,fb,f8
00,4b,d2,a7,8c,f9,ba
00,4b,d4,af,1d,f7,0
00,4b,d6,b6,7e,f3,cf
00,4b,d8,bd,a8,f0,28
00,4b,da,c4,94,ec,11
00,4b,dc,cb,3a,e7,8c
00,4b,de,d1,95,e2,9e
00,4b,e0,d7,9d,dd,4d
00,4b,e2,dd,4d,d7,9d
00,4b,e4,e2,9e,d1,95
00,4b,e6,e7,8c,cb,3a
00,4b,e8,ec,11,c4,94
00,4b,ea,f0,28,bd,a8
00,4b,ec,f3,cf,b6,7e
00,4b,ee,f7,0,af,1d
