00,83,40,7f,ff,ff,fe
00,83,42,88,8,ff,bd
00,83,44,90,9,fe,fb
00,83,46,97,fa,fd,b9
00,83,48,9f,d3,fb,f8
00,83,4a,a7,8c,f9,ba
00,83,4c,af,1d,f7,0
00,83,4e,b6,7e,f3,cf
00,83,50,bd,a8,f0,28
00,83,52,c4,94,ec,11
00,83,54,cb,3a,e7,8c
00,83,56,d1,95,e2,9e
00,83,58,d7,9d,dd,4d
00,83,5a,dd,4d,d7,9d
00,83,5c,e2,9e,d1,95
00,83,5e,e7,8c,cb,3a
00,83,60,ec,11,c4,94
00,83,62,f0,28,bd,a8
00,83,64,f3,cf,b6,7e
00,83,66,f7,0,af,1d
00,83,68,f9,ba,a7,8c
00,83,6a,fb,f8,9f,d3
00,83,6c,fd,b9,97,fa
00,83,6e,fe,fb,90,9
00,83,70,ff,bd,88,8
00,83,72,ff,fe,7f,ff
00,83,74,ff,bd,77,f5
00,83,76,fe,fb,6f,f4
00,83,78,fd,b9,68,3
00,83,7a,fb,f8,60,2a
00,83,7c,f9,ba,58,71
00,83,7e,f7,0,50,e0
00,83,80,f3,cf,49,7f
00,83,82,f0,28,42,55
00,83,84,ec,11,3b,69
00,83,86,e7,8c,34,c3
00,83,88,e2,9e,2e,68
00,83,8a,dd,4d,28,60
00,83,8c,d7,9d,22,b0
00,83,8e,d1,95,1d,5f
00,83,90,cb,3a,18,71
00,83,92,c4,94,13,ec
00,83,94,bd,a8,f,d5
00,83,96,b6,7e,c,2e
00,83,98,af,1d,8,fd
00,83,9a,a7,8c,6,43
00,83,9c,9f,d3,4,5
00,83,9e,97,fa,2,44
00,83,a0,90,9,1,2
00,83,a2,88,8,0,40
00,83,a4,7f,ff,0,0
00,83,a6,77,f5,0,40
00,83,a8,6f,f4,1,2
00,83,aa,68,3,2,44
00,83,ac,60,2a,4,5
00,83,ae,58,71,6,43
00,83,b0,50,e0,8,fd
00,83,b2,49,7f,c,2e
00,83,b4,42,55,f,d5
00,83,b6,3b,69,13,ec
00,83,b8,34,c3,18,71
00,83,ba,2e,68,1d,5f
00,83,bc,28,60,22,b0
00,83,be,22,b0,28,60
00,83,c0,1d,5f,2e,68
00,83,c2,18,71,34,c3
00,83,c4,13,ec,3b,69
00,83,c6,f,d5,42,55
00,83,c8,c,2e,49,7f
00,83,ca,8,fd,50,e0
00,83,cc,6,43,58,71
00,83,ce,4,5,60,2a
00,83,d0,2,44,68,3
00,83,d2,1,2,6f,f4
00,83,d4,0,40,77,f5
00,83,d6,0,0,7f,ff
00,83,d8,0,40,88,8
00,83,da,1,2,90,9
00,83,dc,2,44,97,fa
00,83,de,4,5,9f,d3
00,83,e0,6,43,a7,8c
00,83,e2,8,fd,af,1d
00,83,e4,c,2e,b6,7e
00,83,e6,f,d5,bd,a8
00,83,e8,13,ec,c4,94
00,83,ea,18,71,cb,3a
00,83,ec,1d,5f,d1,95
00,83,ee,22,b0,d7,9d
00,83,f0,28,60,dd,4d
00,83,f2,2e,68,e2,9e
00,83,f4,34,c3,e7,8c
00,83,f6,3b,69,ec,11
00,83,f8,42,55,f0,28
00,83,fa,49,7f,f3,cf
00,83,fc,50,e0,f7,0
00,83,fe,58,71,f9,ba
00,84,0,60,2a,fb,f8
00,84,2,68,3,fd,b9
00,84,4,6f,f4,fe,fb
00,84,6,77,f5,ff,bd
00,84,8,7f,fe,ff,fe
00,84,a,88,8,ff,bd
00,84,c,90,9,fe,fb
00,84,e,97,fa,fd,b9
00,84,10,9f,d3,fb,f8
00,84,12,a7,8c,f9,ba
00,84,14,af,1d,f7,0
00,84,16,b6,7e,f3,cf
00,84,18,bd,a8,f0,28
00,84,1a,c4,94,ec,11
00,84,1c,cb,3a,e7,8c
00,84,1e,d1,95,e2,9e
00,84,20,d7,9d,dd,4d
00,84,22,dd,4d,d7,9d
00,84,24,e2,9e,d1,95
00,84,26,e7,8c,cb,3a
00,84,28,ec,11,c4,94
00,84,2a,f0,28,bd,a8
00,84,2c,f3,cf,b6,7e
00,84,2e,f7,0,af,1d
00,84,30,f9,ba,a7,8c
00,84,32,fb,f8,9f,d3
00,84,34,fd,b9,97,fa
00,84,36,fe,fb,90,9
00,84,38,ff,bd,88,8
00,84,3a,ff,fe,7f,ff
00,84,3c,ff,bd,77,f5
00,84,3e,fe,fb,6f,f4
00,84,40,fd,b9,68,3
00,84,42,fb,f8,60,2a
00,84,44,f9,ba,58,71
00,84,46,f7,0,50,e0
00,84,48,f3,cf,49,7f
00,84,4a,f0,28,42,55
00,84,4c,ec,11,3b,69
00,84,4e,e7,8c,34,c3
00,84,50,e2,9e,2e,68
00,84,52,dd,4d,28,60
00,84,54,d7,9d,22,b0
00,84,56,d1,95,1d,5f
00,84,58,cb,3a,18,71
00,84,5a,c4,94,13,ec
00,84,5c,bd,a8,f,d5
00,84,5e,b6,7e,c,2e
00,84,60,af,1d,8,fd
00,84,62,a7,8c,6,43
00,84,64,9f,d3,4,5
00,84,66,97,fa,2,44
00,84,68,90,9,1,2
00,84,6a,88,8,0,40
00,84,6c,7f,fe,0,0
00,84,6e,77,f5,0,40
00,84,70,6f,f4,1,2
00,84,72,68,3,2,44
00,84,74,60,2a,4,5
00,84,76,58,71,6,43
00,84,78,50,e0,8,fd
00,84,7a,49,7f,c,2e
00,84,7c,42,55,f,d5
00,84,7e,3b,69,13,ec
00,84,80,34,c3,18,71
00,84,82,2e,68,1d,5f
00,84,84,28,60,22,b0
00,84,86,22,b0,28,60
00,84,88,1d,5f,2e,68
00,84,8a,18,71,34,c3
00,84,8c,13,ec,3b,69
00,84,8e,f,d5,42,55
00,84,90,c,2e,49,7f
00,84,92,8,fd,50,e0
00,84,94,6,43,58,71
00,84,96,4,5,60,2a
00,84,98,2,44,68,3
00,84,9a,1,2,6f,f4
00,84,9c,0,40,77,f5
00,84,9e,0,0,7f,fe
00,84,a0,0,40,88,8
00,84,a2,1,2,90,9
00,84,a4,2,44,97,fa
00,84,a6,4,5,9f,d3
00,84,a8,6,43,a7,8c
00,84,aa,8,fd,af,1d
00,84,ac,c,2e,b6,7e
00,84,ae,f,d5,bd,a8
00,84,b0,13,ec,c4,94
00,84,b2,18,71,cb,3a
00,84,b4,1d,5f,d1,95
00,84,b6,22,b0,d7,9d
00,84,b8,28,60,dd,4d
00,84,ba,2e,68,e2,9e
00,84,bc,34,c3,e7,8c
00,84,be,3b,69,ec,11
00,84,c0,42,55,f0,28
00,84,c2,49,7f,f3,cf
00,84,c4,50,e0,f7,0
00,84,c6,58,71,f9,ba
00,84,c8,60,2a,fb,f8
